2015-08-01,Heinfjordstua,2,0
2015-08-02,Heinfjordstua,3,1
2015-08-21,Heinfjordstua,17,7
2015-08-22,Heinfjordstua,17,7
2015-08-25,Heinfjordstua,1,2
2015-08-26,Heinfjordstua,1,2
2015-08-28,Heinfjordstua,25,0
2015-08-29,Heinfjordstua,25,0
2015-08-30,Heinfjordstua,25,0
2015-08-31,Heinfjordstua,25,0
2015-09-01,Heinfjordstua,1,3
2015-09-04,Heinfjordstua,5,20
2015-09-05,Heinfjordstua,5,20
2015-09-18,Heinfjordstua,15,9
2015-09-19,Heinfjordstua,15,4
2015-09-21,Heinfjordstua,1,1
2015-09-25,Heinfjordstua,20,5
2015-09-26,Heinfjordstua,20,5
2015-09-27,Heinfjordstua,3,2
2015-10-01,Heinfjordstua,2,6
2015-10-02,Heinfjordstua,0,0
2015-10-03,Heinfjordstua,0,0
2015-10-04,Heinfjordstua,8,3
2015-10-06,Heinfjordstua,3,1
2015-10-08,Heinfjordstua,2,0
2015-10-09,Heinfjordstua,12,2
2015-10-10,Heinfjordstua,25,19
2015-10-12,Heinfjordstua,2,0
2015-10-16,Heinfjordstua,2,9
2015-10-17,Heinfjordstua,13,12
2015-10-18,Heinfjordstua,8,0
2015-10-20,Heinfjordstua,3,1
2015-10-21,Heinfjordstua,12,0
2015-10-23,Heinfjordstua,20,1
2015-10-24,Heinfjordstua,7,6
2015-10-25,Heinfjordstua,2,3
2015-10-26,Heinfjordstua,2,3
2015-10-27,Heinfjordstua,2,0
2015-10-28,Heinfjordstua,1,2
2015-10-30,Heinfjordstua,0,0
2015-10-31,Heinfjordstua,0,0
2015-11-01,Heinfjordstua,5,0
2015-11-04,Heinfjordstua,10,0
2015-11-06,Heinfjordstua,5,20
2015-11-07,Heinfjordstua,5,20
2015-11-08,Heinfjordstua,11,0
2015-11-12,Heinfjordstua,0,0
2015-11-13,Heinfjordstua,0,0
2015-11-14,Heinfjordstua,0,0
2015-11-15,Heinfjordstua,6,0
2015-11-18,Heinfjordstua,2,3
2015-11-19,Heinfjordstua,2,2
2015-11-20,Heinfjordstua,19,6
2015-11-21,Heinfjordstua,18,4
2015-11-22,Heinfjordstua,3,0
2015-11-23,Heinfjordstua,1,1
2015-11-24,Heinfjordstua,1,1
2015-12-08,Heinfjordstua,7,2
2015-12-11,Heinfjordstua,4,5
2015-12-13,Heinfjordstua,8,0
2015-12-14,Heinfjordstua,2,1
2015-12-23,Heinfjordstua,1,1
2015-12-24,Heinfjordstua,5,3
2015-12-25,Heinfjordstua,5,3
2015-12-29,Heinfjordstua,7,0
2015-12-30,Heinfjordstua,7,0
2016-01-15,Heinfjordstua,8,0
2016-01-16,Heinfjordstua,21,4
2016-01-22,Heinfjordstua,18,7
2016-01-25,Heinfjordstua,1,1
2016-01-26,Heinfjordstua,1,1
2016-02-05,Heinfjordstua,10,7
2016-02-06,Heinfjordstua,14,9
2016-02-07,Heinfjordstua,25,0
2016-02-08,Heinfjordstua,25,0
2016-02-12,Heinfjordstua,20,5
2016-02-13,Heinfjordstua,20,5
2016-02-19,Heinfjordstua,20,5
2016-02-20,Heinfjordstua,20,5
2016-02-24,Heinfjordstua,9,0
2016-02-25,Heinfjordstua,5,0
2016-02-26,Heinfjordstua,16,9
2016-02-27,Heinfjordstua,16,9
2016-03-04,Heinfjordstua,4,0
2016-03-05,Heinfjordstua,20,3
2016-03-18,Heinfjordstua,5,0
2016-03-19,Heinfjordstua,6,5
2016-03-20,Heinfjordstua,3,1
2016-03-22,Heinfjordstua,2,2
2016-03-23,Heinfjordstua,3,0
2016-03-24,Heinfjordstua,7,3
2016-03-25,Heinfjordstua,2,4
2016-03-27,Heinfjordstua,2,2
2016-03-28,Heinfjordstua,2,2
2016-04-01,Heinfjordstua,13,12
2016-04-02,Heinfjordstua,16,9
2016-04-05,Heinfjordstua,4,0
2016-04-06,Heinfjordstua,25,0
2016-04-07,Heinfjordstua,1,1
2016-04-08,Heinfjordstua,25,0
2016-04-09,Heinfjordstua,25,0
2016-04-10,Heinfjordstua,1,3
2016-04-13,Heinfjordstua,19,3
2016-04-15,Heinfjordstua,25,0
2016-04-16,Heinfjordstua,25,0
2016-04-17,Heinfjordstua,1,2
2016-04-22,Heinfjordstua,10,15
2016-04-23,Heinfjordstua,10,15
2016-04-24,Heinfjordstua,11,0
2016-04-25,Heinfjordstua,1,1
2016-04-26,Heinfjordstua,15,0
2016-04-28,Heinfjordstua,2,0
2016-04-29,Heinfjordstua,0,0
2016-05-04,Heinfjordstua,6,1
2016-05-05,Heinfjordstua,4,7
2016-05-06,Heinfjordstua,17,8
2016-05-07,Heinfjordstua,13,4
2016-05-08,Heinfjordstua,1,1
2016-05-09,Heinfjordstua,2,0
2016-05-14,Heinfjordstua,6,0
2016-05-15,Heinfjordstua,8,0
2016-05-19,Heinfjordstua,10,0
2016-05-27,Heinfjordstua,2,0
2016-05-28,Heinfjordstua,1,3
2016-05-29,Heinfjordstua,1,2
2016-05-30,Heinfjordstua,2,0
2016-05-31,Heinfjordstua,2,0
2016-06-04,Heinfjordstua,9,2
2016-06-07,Heinfjordstua,5,0
2016-06-09,Heinfjordstua,5,0
2016-06-10,Heinfjordstua,9,3
2016-06-11,Heinfjordstua,7,0
2016-06-12,Heinfjordstua,2,0
2016-06-13,Heinfjordstua,2,0
2016-06-17,Heinfjordstua,1,4
2016-06-18,Heinfjordstua,20,5
2016-07-01,Heinfjordstua,2,0
2016-07-02,Heinfjordstua,6,6
2016-07-12,Heinfjordstua,1,2
2016-08-12,Heinfjordstua,1,2
2016-08-13,Heinfjordstua,1,2
2016-08-20,Heinfjordstua,1,1
2016-08-26,Heinfjordstua,11,9
2016-08-27,Heinfjordstua,10,15
2016-09-02,Heinfjordstua,14,6
2016-09-03,Heinfjordstua,18,5
2016-09-04,Heinfjordstua,25,0
2016-09-05,Heinfjordstua,25,0
2016-09-09,Heinfjordstua,0,0
2016-09-10,Heinfjordstua,0,0
2016-09-11,Heinfjordstua,25,0
2016-09-12,Heinfjordstua,25,0
2016-09-14,Heinfjordstua,1,2
2016-09-15,Heinfjordstua,1,2
2016-09-16,Heinfjordstua,0,0
2016-09-17,Heinfjordstua,0,0
2016-09-18,Heinfjordstua,6,2
2016-09-20,Heinfjordstua,1,1
2016-09-22,Heinfjordstua,17,6
2016-09-23,Heinfjordstua,0,0
2016-09-24,Heinfjordstua,3,7
2016-09-28,Heinfjordstua,4,0
2016-09-29,Heinfjordstua,4,0
2016-09-30,Heinfjordstua,6,20
2016-10-01,Heinfjordstua,6,20
2016-10-07,Heinfjordstua,9,16
2016-10-08,Heinfjordstua,13,12
2016-10-09,Heinfjordstua,5,4
2016-10-10,Heinfjordstua,1,1
2016-10-12,Heinfjordstua,5,0
2016-10-14,Heinfjordstua,0,0
2016-10-15,Heinfjordstua,0,0
2016-10-21,Heinfjordstua,10,15
2016-10-22,Heinfjordstua,10,15
2016-10-25,Heinfjordstua,2,4
2016-10-27,Heinfjordstua,7,0
2016-10-28,Heinfjordstua,0,0
2016-10-29,Heinfjordstua,0,0
2016-10-30,Heinfjordstua,0,0
2016-10-31,Heinfjordstua,9,0
2016-11-02,Heinfjordstua,1,1
2016-11-03,Heinfjordstua,20,5
2016-11-04,Heinfjordstua,14,10
2016-11-05,Heinfjordstua,14,10
2016-11-08,Heinfjordstua,1,2
2016-11-11,Heinfjordstua,11,0
2016-11-12,Heinfjordstua,0,0
2016-11-13,Heinfjordstua,0,0
2016-11-14,Heinfjordstua,0,0
2016-11-18,Heinfjordstua,16,4
2016-11-19,Heinfjordstua,25,0
2016-11-26,Heinfjordstua,25,0
2016-12-11,Heinfjordstua,2,1
2016-12-28,Heinfjordstua,1,4
2016-12-31,Heinfjordstua,2,4
2017-01-02,Heinfjordstua,1,1
2017-01-06,Heinfjordstua,8,0
2017-01-07,Heinfjordstua,8,0
2017-01-14,Heinfjordstua,2,0
2017-01-20,Heinfjordstua,23,2
2017-01-21,Heinfjordstua,15,10
2017-01-24,Heinfjordstua,3,1
2017-01-25,Heinfjordstua,1,4
2017-01-27,Heinfjordstua,2,18
2017-01-28,Heinfjordstua,2,18
2017-01-29,Heinfjordstua,25,0
2017-01-30,Heinfjordstua,25,0
2017-02-03,Heinfjordstua,25,0
2017-02-04,Heinfjordstua,25,0
2017-02-09,Heinfjordstua,1,1
2017-02-10,Heinfjordstua,15,2
2017-02-11,Heinfjordstua,14,11
2017-02-12,Heinfjordstua,5,0
2017-02-17,Heinfjordstua,16,0
2017-02-18,Heinfjordstua,22,3
2017-02-23,Heinfjordstua,6,5
2017-02-24,Heinfjordstua,1,7
2017-02-25,Heinfjordstua,8,9
2017-02-27,Heinfjordstua,1,1
2017-02-28,Heinfjordstua,4,3
2017-03-03,Heinfjordstua,12,8
2017-03-04,Heinfjordstua,12,3
2017-03-10,Heinfjordstua,25,0
2017-03-11,Heinfjordstua,25,0
2017-03-17,Heinfjordstua,25,0
2017-03-18,Heinfjordstua,25,0
2017-03-22,Heinfjordstua,1,0
2017-03-24,Heinfjordstua,10,0
2017-03-25,Heinfjordstua,2,0
2017-03-27,Heinfjordstua,2,0
2017-03-31,Heinfjordstua,2,23
2017-04-01,Heinfjordstua,2,23
2017-04-03,Heinfjordstua,4,0
2017-04-04,Heinfjordstua,6,2
2017-04-06,Heinfjordstua,2,0
2017-04-09,Heinfjordstua,2,6
2017-04-10,Heinfjordstua,2,6
2017-04-11,Heinfjordstua,2,6
2017-04-12,Heinfjordstua,2,1
2017-04-13,Heinfjordstua,2,1
2017-04-14,Heinfjordstua,25,0
2017-04-21,Heinfjordstua,12,11
2017-04-22,Heinfjordstua,13,12
2017-04-24,Heinfjordstua,1,4
2017-04-28,Heinfjordstua,0,0
2017-04-29,Heinfjordstua,0,0
2017-05-05,Heinfjordstua,11,8
2017-05-06,Heinfjordstua,11,8
2017-05-11,Heinfjordstua,4,2
2017-05-12,Heinfjordstua,2,2
2017-05-13,Heinfjordstua,5,3
2017-05-25,Heinfjordstua,2,0
2017-05-27,Heinfjordstua,3,0
2017-06-03,Heinfjordstua,3,4
2017-06-06,Heinfjordstua,3,3
2017-06-09,Heinfjordstua,0,0
2017-06-10,Heinfjordstua,0,0
2017-06-11,Heinfjordstua,0,0
2017-06-12,Heinfjordstua,0,0
2017-06-13,Heinfjordstua,0,0
2017-06-14,Heinfjordstua,0,0
2017-06-15,Heinfjordstua,0,0
2017-06-17,Heinfjordstua,2,0
2017-06-30,Heinfjordstua,1,2
2017-07-01,Heinfjordstua,1,2
2017-07-15,Heinfjordstua,3,0
2017-07-28,Heinfjordstua,2,3
2017-07-29,Heinfjordstua,2,3
2017-08-11,Heinfjordstua,8,0
2017-08-12,Heinfjordstua,8,0
2017-08-19,Heinfjordstua,5,4
2017-08-25,Heinfjordstua,24,1
2017-08-26,Heinfjordstua,24,1
2017-09-01,Heinfjordstua,18,6
2017-09-02,Heinfjordstua,19,6
2017-09-03,Heinfjordstua,25,0
2017-09-04,Heinfjordstua,25,0
2017-09-05,Heinfjordstua,3,4
2017-09-08,Heinfjordstua,0,0
2017-09-09,Heinfjordstua,0,0
2017-09-10,Heinfjordstua,11,4
2017-09-13,Heinfjordstua,2,0
2017-09-15,Heinfjordstua,21,3
2017-09-16,Heinfjordstua,19,6
2017-09-17,Heinfjordstua,3,22
2017-09-18,Heinfjordstua,3,22
2017-09-22,Heinfjordstua,0,0
2017-09-23,Heinfjordstua,0,0
2017-09-28,Heinfjordstua,25,0
2017-09-29,Heinfjordstua,25,0
2017-09-30,Heinfjordstua,25,0
2017-10-02,Heinfjordstua,1,0
2017-10-03,Heinfjordstua,2,0
2017-10-04,Heinfjordstua,1,1
2017-10-08,Heinfjordstua,20,0
2017-10-11,Heinfjordstua,2,0
2017-10-12,Heinfjordstua,1,1
2017-10-13,Heinfjordstua,18,7
2017-10-14,Heinfjordstua,18,7
2017-10-15,Heinfjordstua,2,3
2017-10-17,Heinfjordstua,1,1
2017-10-19,Heinfjordstua,6,8
2017-10-20,Heinfjordstua,22,1
2017-10-21,Heinfjordstua,21,0
2017-10-25,Heinfjordstua,1,2
2017-10-26,Heinfjordstua,1,2
2017-10-27,Heinfjordstua,11,12
2017-10-28,Heinfjordstua,11,12
2017-10-29,Heinfjordstua,1,2
2017-10-30,Heinfjordstua,4,4
2017-11-01,Heinfjordstua,3,7
2017-11-02,Heinfjordstua,9,8
2017-11-03,Heinfjordstua,0,0
2017-11-04,Heinfjordstua,0,0
2017-11-10,Heinfjordstua,25,0
2017-11-11,Heinfjordstua,25,0
2017-11-12,Heinfjordstua,1,0
2017-11-13,Heinfjordstua,2,3
2017-11-14,Heinfjordstua,1,1
2017-11-17,Heinfjordstua,13,5
2017-11-18,Heinfjordstua,7,1
2017-11-24,Heinfjordstua,8,0
2017-11-25,Heinfjordstua,5,1
2017-11-30,Heinfjordstua,4,0
2017-12-01,Heinfjordstua,4,0
2017-12-02,Heinfjordstua,4,1
2017-12-05,Heinfjordstua,2,0
2017-12-06,Heinfjordstua,2,0
2017-12-07,Heinfjordstua,2,0
2017-12-16,Heinfjordstua,12,7
2017-12-17,Heinfjordstua,8,0
2017-12-18,Heinfjordstua,8,0
2017-12-20,Heinfjordstua,4,0
2017-12-21,Heinfjordstua,4,0
2017-12-22,Heinfjordstua,1,0
2017-12-23,Heinfjordstua,1,0
2017-12-24,Heinfjordstua,1,0
2018-01-12,Heinfjordstua,10,5
2018-01-13,Heinfjordstua,5,5
2018-01-19,Heinfjordstua,1,0
2018-01-20,Heinfjordstua,22,3
2018-01-23,Heinfjordstua,12,1
2018-01-26,Heinfjordstua,12,13
2018-01-27,Heinfjordstua,12,13
2018-01-28,Heinfjordstua,25,0
2018-01-29,Heinfjordstua,25,0
2018-02-01,Heinfjordstua,1,1
2018-02-02,Heinfjordstua,9,1
2018-02-03,Heinfjordstua,24,1
2018-02-08,Heinfjordstua,3,0
2018-02-09,Heinfjordstua,10,5
2018-02-10,Heinfjordstua,24,1
2018-02-11,Heinfjordstua,8,0
2018-02-12,Heinfjordstua,3,0
2018-02-16,Heinfjordstua,25,0
2018-02-17,Heinfjordstua,25,0
2018-02-19,Heinfjordstua,25,0
2018-02-20,Heinfjordstua,25,0
2018-02-23,Heinfjordstua,1,6
2018-02-24,Heinfjordstua,10,7
2018-02-26,Heinfjordstua,1,2
2018-03-01,Heinfjordstua,6,1
2018-03-02,Heinfjordstua,25,0
2018-03-03,Heinfjordstua,25,0
2018-03-09,Heinfjordstua,20,5
2018-03-10,Heinfjordstua,4,0
2018-03-12,Heinfjordstua,2,0
2018-03-16,Heinfjordstua,25,0
2018-03-17,Heinfjordstua,25,0
2018-03-24,Heinfjordstua,8,8
2018-03-25,Heinfjordstua,6,0
2018-03-26,Heinfjordstua,6,0
2018-03-29,Heinfjordstua,5,14
2018-03-30,Heinfjordstua,9,2
2018-03-31,Heinfjordstua,25,0
2018-04-01,Heinfjordstua,25,0
2018-04-03,Heinfjordstua,4,3
2018-04-07,Heinfjordstua,18,7
2018-04-08,Heinfjordstua,8,2
2018-04-10,Heinfjordstua,1,1
2018-04-11,Heinfjordstua,1,1
2018-04-13,Heinfjordstua,0,0
2018-04-14,Heinfjordstua,0,0
2018-04-19,Heinfjordstua,7,0
2018-04-20,Heinfjordstua,0,0
2018-04-21,Heinfjordstua,0,0
2018-04-22,Heinfjordstua,1,1
2018-04-24,Heinfjordstua,18,0
2018-04-27,Heinfjordstua,1,2
2018-04-28,Heinfjordstua,13,5
2018-04-29,Heinfjordstua,21,1
2018-04-30,Heinfjordstua,16,9
2018-05-01,Heinfjordstua,16,9
2018-05-03,Heinfjordstua,25,0
2018-05-04,Heinfjordstua,20,5
2018-05-05,Heinfjordstua,20,5
2018-05-09,Heinfjordstua,8,0
2018-05-14,Heinfjordstua,2,0
2018-05-15,Heinfjordstua,5,2
2018-05-18,Heinfjordstua,1,5
2018-05-24,Heinfjordstua,6,0
2018-05-25,Heinfjordstua,1,1
2018-05-26,Heinfjordstua,11,0
2018-05-30,Heinfjordstua,10,0
2018-05-31,Heinfjordstua,10,0
2018-06-01,Heinfjordstua,1,3
2018-06-02,Heinfjordstua,4,11
2018-06-03,Heinfjordstua,4,0
2018-06-04,Heinfjordstua,4,0
2018-06-10,Heinfjordstua,5,0
2018-06-11,Heinfjordstua,6,0
2018-06-12,Heinfjordstua,1,0
2018-06-13,Heinfjordstua,1,0
2018-06-16,Heinfjordstua,11,2
2018-06-17,Heinfjordstua,11,2
2018-06-18,Heinfjordstua,9,1
2018-06-20,Heinfjordstua,6,0
2018-06-21,Heinfjordstua,4,0
2018-06-23,Heinfjordstua,3,0
2018-06-28,Heinfjordstua,2,0
2018-06-29,Heinfjordstua,2,0
2018-06-30,Heinfjordstua,2,0
2018-07-28,Heinfjordstua,2,3
2018-08-03,Heinfjordstua,1,2
2018-08-04,Heinfjordstua,2,6
2018-08-10,Heinfjordstua,4,21
2018-08-17,Heinfjordstua,4,8
2018-08-18,Heinfjordstua,7,17
2018-08-23,Heinfjordstua,0,0
2018-08-24,Heinfjordstua,9,13
2018-08-25,Heinfjordstua,8,14
2018-08-31,Heinfjordstua,25,0
2018-09-01,Heinfjordstua,25,0
2018-09-02,Heinfjordstua,25,0
2018-09-03,Heinfjordstua,25,0
2018-09-04,Heinfjordstua,1,1
2018-09-07,Heinfjordstua,25,0
2018-09-08,Heinfjordstua,25,0
2018-09-09,Heinfjordstua,1,20
2018-09-10,Heinfjordstua,1,20
2018-09-13,Heinfjordstua,5,0
2018-09-14,Heinfjordstua,0,0
2018-09-15,Heinfjordstua,0,0
2018-09-17,Heinfjordstua,2,4
2018-09-18,Heinfjordstua,1,1
2018-09-21,Heinfjordstua,0,0
2018-09-22,Heinfjordstua,0,0
2018-09-23,Heinfjordstua,1,0
2018-09-27,Heinfjordstua,3,7
2018-09-28,Heinfjordstua,25,0
2018-09-29,Heinfjordstua,25,0
2018-10-05,Heinfjordstua,25,0
2018-10-06,Heinfjordstua,25,0
2018-10-11,Heinfjordstua,10,1
2018-10-12,Heinfjordstua,15,11
2018-10-13,Heinfjordstua,15,11
2018-10-14,Heinfjordstua,1,1
2018-10-15,Heinfjordstua,3,1
2018-10-16,Heinfjordstua,2,1
2018-10-17,Heinfjordstua,18,0
2018-10-18,Heinfjordstua,1,0
2018-10-19,Heinfjordstua,25,0
2018-10-20,Heinfjordstua,25,0
2018-10-21,Heinfjordstua,5,0
2018-10-25,Heinfjordstua,1,5
2018-10-26,Heinfjordstua,0,0
2018-10-27,Heinfjordstua,0,0
2018-10-29,Heinfjordstua,1,1
2018-10-30,Heinfjordstua,2,4
2018-10-31,Heinfjordstua,5,0
2018-11-01,Heinfjordstua,6,2
2018-11-02,Heinfjordstua,6,20
2018-11-03,Heinfjordstua,5,20
2018-11-04,Heinfjordstua,25,0
2018-11-06,Heinfjordstua,5,4
2018-11-09,Heinfjordstua,25,0
2018-11-10,Heinfjordstua,25,0
2018-11-11,Heinfjordstua,4,3
2018-11-16,Heinfjordstua,19,3
2018-11-17,Heinfjordstua,25,0
2018-11-18,Heinfjordstua,2,0
2018-11-24,Heinfjordstua,11,10
2018-12-02,Heinfjordstua,3,0
2018-12-07,Heinfjordstua,10,0
2018-12-08,Heinfjordstua,19,5
2018-12-10,Heinfjordstua,4,0
2018-12-11,Heinfjordstua,4,0
2018-12-16,Heinfjordstua,4,1
2018-12-18,Heinfjordstua,2,0
2018-12-22,Heinfjordstua,1,3
2018-12-23,Heinfjordstua,1,3
2018-12-24,Heinfjordstua,6,5
2018-12-25,Heinfjordstua,3,2
2018-12-26,Heinfjordstua,1,1
2018-12-28,Heinfjordstua,11,0
2018-12-29,Heinfjordstua,7,3
2018-12-31,Heinfjordstua,2,0
2019-01-05,Heinfjordstua,3,0
2019-01-11,Heinfjordstua,2,0
2019-01-12,Heinfjordstua,5,7
2019-01-16,Heinfjordstua,5,0
2019-01-18,Heinfjordstua,24,1
2019-01-19,Heinfjordstua,24,1
2019-01-24,Heinfjordstua,25,0
2019-01-25,Heinfjordstua,3,1
2019-01-26,Heinfjordstua,24,3
2019-01-30,Heinfjordstua,3,3
2019-01-31,Heinfjordstua,3,3
2019-02-01,Heinfjordstua,17,7
2019-02-02,Heinfjordstua,16,9
2019-02-03,Heinfjordstua,9,3
2019-02-05,Heinfjordstua,2,3
2019-02-08,Heinfjordstua,0,0
2019-02-09,Heinfjordstua,0,0
2019-02-15,Heinfjordstua,25,0
2019-02-16,Heinfjordstua,25,0
2019-02-17,Heinfjordstua,1,24
2019-02-18,Heinfjordstua,1,24
2019-02-20,Heinfjordstua,2,0
2019-02-22,Heinfjordstua,9,3
2019-02-23,Heinfjordstua,10,9
2019-03-01,Heinfjordstua,25,0
2019-03-02,Heinfjordstua,25,0
2019-03-08,Heinfjordstua,20,5
2019-03-09,Heinfjordstua,20,5
2019-03-15,Heinfjordstua,18,2
2019-03-16,Heinfjordstua,13,8
2019-03-17,Heinfjordstua,4,7
2019-03-18,Heinfjordstua,4,7
2019-03-22,Heinfjordstua,8,3
2019-03-23,Heinfjordstua,7,7
2019-03-25,Heinfjordstua,3,0
2019-03-29,Heinfjordstua,25,0
2019-03-30,Heinfjordstua,25,0
2019-04-02,Heinfjordstua,5,1
2019-04-03,Heinfjordstua,1,1
2019-04-04,Heinfjordstua,1,1
2019-04-05,Heinfjordstua,0,0
2019-04-06,Heinfjordstua,0,0
2019-04-09,Heinfjordstua,2,0
2019-04-12,Heinfjordstua,2,0
2019-04-13,Heinfjordstua,4,4
2019-04-14,Heinfjordstua,2,0
2019-04-16,Heinfjordstua,9,0
2019-04-17,Heinfjordstua,8,0
2019-04-18,Heinfjordstua,10,0
2019-04-19,Heinfjordstua,3,0
2019-04-25,Heinfjordstua,11,0
2019-04-26,Heinfjordstua,25,0
2019-04-27,Heinfjordstua,15,0
2019-04-29,Heinfjordstua,2,0
2019-05-01,Heinfjordstua,1,3
2019-05-03,Heinfjordstua,10,15
2019-05-04,Heinfjordstua,10,15
2019-05-10,Heinfjordstua,13,8
2019-05-13,Heinfjordstua,10,1
2019-05-14,Heinfjordstua,3,0
2019-05-15,Heinfjordstua,11,0
2019-05-18,Heinfjordstua,13,6
2019-05-23,Heinfjordstua,1,1
2019-05-25,Heinfjordstua,1,3
2019-05-29,Heinfjordstua,12,4
2019-05-30,Heinfjordstua,12,4
2019-06-01,Heinfjordstua,7,0
2019-09-20,Heinfjordstua,0,0
2019-09-21,Heinfjordstua,0,0
1999-10-09,Hognabu,2,0
1999-10-16,Hognabu,4,0
1999-10-22,Hognabu,4,0
1999-10-29,Hognabu,3,3
1999-10-30,Hognabu,3,3
1999-11-06,Hognabu,2,0
1999-12-18,Hognabu,1,0
1999-12-24,Hognabu,3,0
1999-12-25,Hognabu,3,0
1999-12-30,Hognabu,2,0
1999-12-31,Hognabu,2,0
2000-01-01,Hognabu,2,0
2000-01-02,Hognabu,2,0
2000-01-05,Hognabu,2,0
2000-01-06,Hognabu,2,0
2000-01-07,Hognabu,2,0
2000-01-08,Hognabu,3,0
2000-01-21,Hognabu,2,0
2000-01-22,Hognabu,2,0
2000-01-28,Hognabu,2,0
2000-01-29,Hognabu,2,0
2000-02-04,Hognabu,4,0
2000-02-05,Hognabu,4,0
2000-02-09,Hognabu,1,0
2000-02-12,Hognabu,5,0
2000-02-18,Hognabu,1,1
2000-02-19,Hognabu,1,1
2000-02-25,Hognabu,4,2
2000-02-26,Hognabu,4,2
2000-03-04,Hognabu,4,0
2000-03-11,Hognabu,2,2
2000-03-12,Hognabu,2,0
2000-03-17,Hognabu,2,0
2000-03-18,Hognabu,2,0
2000-03-24,Hognabu,2,1
2000-03-25,Hognabu,6,0
2000-03-30,Hognabu,1,1
2000-03-31,Hognabu,4,2
2000-04-01,Hognabu,3,1
2000-04-08,Hognabu,4,0
2000-04-13,Hognabu,2,0
2000-04-14,Hognabu,2,0
2000-04-15,Hognabu,2,0
2000-04-16,Hognabu,1,1
2000-04-17,Hognabu,1,1
2000-04-18,Hognabu,1,1
2000-04-19,Hognabu,3,3
2000-04-20,Hognabu,3,3
2000-04-21,Hognabu,3,1
2000-04-28,Hognabu,1,1
2000-04-29,Hognabu,1,1
2000-06-24,Hognabu,6,0
2000-08-04,Hognabu,2,0
2000-08-12,Hognabu,2,0
2000-08-25,Hognabu,2,0
2000-08-26,Hognabu,2,0
2000-09-15,Hognabu,4,0
2000-09-16,Hognabu,4,0
2000-09-22,Hognabu,2,2
2000-09-23,Hognabu,3,1
2000-09-29,Hognabu,2,0
2000-09-30,Hognabu,2,0
2000-10-06,Hognabu,0,0
2000-10-07,Hognabu,0,0
2000-10-13,Hognabu,2,0
2000-10-14,Hognabu,4,2
2000-11-04,Hognabu,2,0
2000-11-05,Hognabu,2,0
2000-11-10,Hognabu,6,0
2000-11-11,Hognabu,6,0
2000-11-25,Hognabu,3,0
2000-12-08,Hognabu,0,0
2000-12-23,Hognabu,2,0
2000-12-24,Hognabu,2,0
2000-12-25,Hognabu,2,0
2000-12-29,Hognabu,2,0
2000-12-30,Hognabu,2,0
2000-12-31,Hognabu,2,0
2001-01-01,Hognabu,2,0
2001-01-06,Hognabu,1,0
2001-01-07,Hognabu,1,0
2001-01-08,Hognabu,1,0
2001-01-12,Hognabu,2,0
2001-01-13,Hognabu,2,0
2001-01-20,Hognabu,3,0
2001-01-27,Hognabu,2,1
2001-02-02,Hognabu,3,0
2001-02-03,Hognabu,3,0
2001-02-09,Hognabu,2,0
2001-02-10,Hognabu,2,0
2001-02-16,Hognabu,3,1
2001-02-17,Hognabu,3,1
2001-02-23,Hognabu,2,0
2001-02-24,Hognabu,3,0
2001-03-02,Hognabu,1,1
2001-03-03,Hognabu,1,1
2001-03-10,Hognabu,2,0
2001-03-16,Hognabu,4,0
2001-03-17,Hognabu,4,0
2001-03-24,Hognabu,6,0
2001-03-30,Hognabu,3,0
2001-03-31,Hognabu,3,0
2001-04-07,Hognabu,2,1
2001-04-08,Hognabu,2,1
2001-04-09,Hognabu,2,1
2001-04-11,Hognabu,2,0
2001-04-12,Hognabu,2,0
2001-04-13,Hognabu,3,0
2001-04-14,Hognabu,2,0
2001-04-15,Hognabu,2,0
2001-04-18,Hognabu,2,0
2001-04-28,Hognabu,2,2
2001-05-18,Hognabu,4,0
2001-05-19,Hognabu,4,0
2001-05-25,Hognabu,2,2
2001-05-26,Hognabu,2,2
2001-05-27,Hognabu,2,2
2001-05-28,Hognabu,2,2
2001-06-01,Hognabu,4,0
2001-06-02,Hognabu,4,0
2001-06-15,Hognabu,2,0
2001-06-16,Hognabu,3,0
2001-06-18,Hognabu,2,0
2001-07-14,Hognabu,2,1
2001-07-21,Hognabu,2,0
2001-07-23,Hognabu,3,0
2001-07-24,Hognabu,3,0
2001-07-27,Hognabu,2,1
2001-07-28,Hognabu,2,1
2001-07-29,Hognabu,2,1
2001-09-01,Hognabu,5,0
2001-09-07,Hognabu,6,0
2001-09-08,Hognabu,6,0
2001-09-14,Hognabu,0,0
2001-09-15,Hognabu,0,0
2001-09-22,Hognabu,2,2
2001-09-29,Hognabu,4,0
2001-10-06,Hognabu,2,0
2001-10-12,Hognabu,2,1
2001-10-13,Hognabu,2,1
2001-10-20,Hognabu,1,1
2001-10-22,Hognabu,1,1
2001-11-02,Hognabu,1,1
2001-11-03,Hognabu,1,1
2001-12-08,Hognabu,6,0
2001-12-23,Hognabu,1,0
2001-12-24,Hognabu,1,0
2001-12-25,Hognabu,1,0
2001-12-26,Hognabu,1,0
2002-01-05,Hognabu,2,0
2002-01-12,Hognabu,2,2
2002-01-19,Hognabu,4,1
2002-01-26,Hognabu,1,1
2002-02-02,Hognabu,4,2
2002-02-09,Hognabu,5,0
2002-02-12,Hognabu,2,0
2002-02-15,Hognabu,3,0
